/* 
Selezionare tutti gli studenti con i dati relativi al corso di laurea a cui sono iscritti e il relativo dipartimento,
in ordine alfabetico per cognome e nome
*/

SELECT *
FROM students
JOIN degrees ON students.degree_id = degrees.id
JOIN departments ON degrees.id = departments.id
ORDER BY students.surname, students.name

id,degree_id,name,surname,date_of_birth,fiscal_code,enrolment_date,registration_number,email,id,department_id,name,level,address,email,website,id,name,address,phone,email,website,head_of_department
1672,11,Lidia,Guerra,1998-01-13,SAFTCF76I59S191Q,2019-10-23,621704,arturo.parisi@rossi.org,11,2,"Corso di Laurea in Astronomia",triennale,"Rotonda De Santis 61",astronomia@uni.it,www.astronomia.uni.it,11,"Dipartimento di Scienze statistiche","Contrada Valentini 577","+39 034 983 279",scienze-statistiche@uni.it,www.scienze-statistiche.uni.it,"Lauro Barone"
2966,11,Piersilvio,Guerra,1982-01-23,OVLMEB24S86K544I,2019-06-25,622998,icattaneo@battaglia.it,11,2,"Corso di Laurea in Astronomia",triennale,"Rotonda De Santis 61",astronomia@uni.it,www.astronomia.uni.it,11,"Dipartimento di Scienze statistiche","Contrada Valentini 577","+39 034 983 279",scienze-statistiche@uni.it,www.scienze-statistiche.uni.it,"Lauro Barone"
1325,8,Shaira,Guerra,1974-12-15,PJPUEF48T20L901K,2018-08-10,621357,fabio.serra@libero.it,8,1,"Corso di Laurea Magistrale in Biologia sanitaria",magistrale,"Contrada Osvaldo 497 Piano 5",biologia-sanitaria@uni.it,www.biologia-sanitaria.uni.it,8,"Dipartimento di Scienze chimiche","Strada Gatti 943 Appartamento 49","+94 833 74282438",scienze-chimiche@uni.it,www.scienze-chimiche.uni.it,"Jole Benedetti"
2342,3,Tazio,Guerra,1972-10-14,UAJRIO23A32A155S,2020-12-06,622374,albino.mazza@piras.com,3,1,"Corso di Laurea in Biotecnologie",triennale,"Rotonda Sasha 74 Appartamento 36",biotecnologie@uni.it,www.biotecnologie.uni.it,3,"Dipartimento di Ingegneria civile, edile e ambientale","Strada Pablo 85 Appartamento 75","+54 35 36896630",ingegneria-civile-edile-e-ambientale@uni.it,www.ingegneria-civile-edile-e-ambientale.uni.it,"Olimpia D'amico"
4025,2,Celeste,Leone,1985-11-04,AXKNMI73D35Z124V,2019-04-02,624057,laura64@damico.org,2,1,"Corso di Laurea in Biologia molecolare",triennale,"Incrocio Fabbri 3",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,2,"Dipartimento di Fisica e astronomia","Strada Barbieri 57","367 410 378",fisica-e-astronomia@uni.it,www.fisica-e-astronomia.uni.it,"Dott. Deborah De Santis"
185,5,Dante,Leone,1977-09-07,MAJIOL55V89V105X,2021-02-16,620217,sabino.mazza@libero.it,5,1,"Corso di Laurea Magistrale in Biologia evoluzionistica",magistrale,"Contrada Fiore 253",biologia-evoluzionistica@uni.it,www.biologia-evoluzionistica.uni.it,5,"Dipartimento di Matematica","Via Cosetta 5","+84 63 00392338",matematica@uni.it,www.matematica.uni.it,"Sig. Alessandro Orlando"
382,8,Edipo,Leone,1980-01-06,KBPUBJ07K93K267B,2021-05-11,620414,giordano02@russo.com,8,1,"Corso di Laurea Magistrale in Biologia sanitaria",magistrale,"Contrada Osvaldo 497 Piano 5",biologia-sanitaria@uni.it,www.biologia-sanitaria.uni.it,8,"Dipartimento di Scienze chimiche","Strada Gatti 943 Appartamento 49","+94 833 74282438",scienze-chimiche@uni.it,www.scienze-chimiche.uni.it,"Jole Benedetti"
4649,10,Ingrid,Leone,1976-10-06,TROMXN38S71U718M,2018-09-28,624681,pbellini@martini.com,10,1,"Corso di Laurea Magistrale in Scienze della natura",magistrale,"Strada Negri 323",scienze-della-natura@uni.it,www.scienze-della-natura.uni.it,10,"Dipartimento di Scienze politiche, giuridiche e studi internazionali","Strada Gelsomina 295","+59 862 14592149",scienze-politiche-giuridiche-e-studi-internazionali@uni.it,www.scienze-politiche-giuridiche-e-studi-internazionali.uni.it,"Bernardo Sanna"
1631,10,Maruska,Leone,1989-10-02,ADXGDD71X54L292R,2019-11-12,621663,riva.jarno@email.it,10,1,"Corso di Laurea Magistrale in Scienze della natura",magistrale,"Strada Negri 323",scienze-della-natura@uni.it,www.scienze-della-natura.uni.it,10,"Dipartimento di Scienze politiche, giuridiche e studi internazionali","Strada Gelsomina 295","+59 862 14592149",scienze-politiche-giuridiche-e-studi-internazionali@uni.it,www.scienze-politiche-giuridiche-e-studi-internazionali.uni.it,"Bernardo Sanna"
525,6,Nicoletta,Leone,1995-10-27,SPMPWY69X66U068Z,2019-02-01,620557,truggiero@email.it,6,1,"Corso di Laurea Magistrale in Biologia marina",magistrale,"Via Colombo 378 Piano 9",biologia-marina@uni.it,www.biologia-marina.uni.it,6,"Dipartimento di Medicina","Rotonda Pagano 59","+15 8928 3017622",medicina@uni.it,www.medicina.uni.it,"Lisa Farina"
2862,11,Rebecca,Leone,1981-02-04,WTWJRT18R33N438X,2019-05-30,622894,mazza.amedeo@yahoo.it,11,2,"Corso di Laurea in Astronomia",triennale,"Rotonda De Santis 61",astronomia@uni.it,www.astronomia.uni.it,11,"Dipartimento di Scienze statistiche","Contrada Valentini 577","+39 034 983 279",scienze-statistiche@uni.it,www.scienze-statistiche.uni.it,"Lauro Barone"
4584,7,Renato,Leone,1988-07-16,EPEWOI31C51J399N,2019-12-08,624616,evangelista46@libero.it,7,1,"Corso di Laurea Magistrale in Biologia molecolare",magistrale,"Strada Armando 86 Piano 9",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,7,"Dipartimento di Neuroscienze","Borgo Ubaldo 181 Appartamento 41","+32 6290 01889948",neuroscienze@uni.it,www.neuroscienze.uni.it,"Dante Lombardi"
155,11,Ruth,Leone,1988-09-27,LWHINH98D33F011G,2020-05-09,620187,matilde45@damico.net,11,2,"Corso di Laurea in Astronomia",triennale,"Rotonda De Santis 61",astronomia@uni.it,www.astronomia.uni.it,11,"Dipartimento di Scienze statistiche","Contrada Valentini 577","+39 034 983 279",scienze-statistiche@uni.it,www.scienze-statistiche.uni.it,"Lauro Barone"
1302,1,Sandro,Leone,1996-09-12,OSXSEV91J08O108Q,2019-08-16,621334,qleone@sanna.com,1,1,"Corso di Laurea in Biologia",triennale,"Contrada Galli 289 Piano 5",biologia@uni.it,www.biologia.uni.it,1,"Dipartimento di Biologia","Via Milani 8 Appartamento 02","+03 8952 1711580",biologia@uni.it,www.biologia.uni.it,"Gilda Romano"
568,7,Erminia,Lombardi,1981-10-19,SCIAOP38L69L118S,2020-02-14,620600,odesantis@gmail.com,7,1,"Corso di Laurea Magistrale in Biologia molecolare",magistrale,"Strada Armando 86 Piano 9",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,7,"Dipartimento di Neuroscienze","Borgo Ubaldo 181 Appartamento 41","+32 6290 01889948",neuroscienze@uni.it,www.neuroscienze.uni.it,"Dante Lombardi"
1438,1,Leone,Lombardi,1998-05-20,NLBCNX88E44A087T,2019-05-25,621470,elio97@derosa.it,1,1,"Corso di Laurea in Biologia",triennale,"Contrada Galli 289 Piano 5",biologia@uni.it,www.biologia.uni.it,1,"Dipartimento di Biologia","Via Milani 8 Appartamento 02","+03 8952 1711580",biologia@uni.it,www.biologia.uni.it,"Gilda Romano"
1632,12,Maika,Lombardi,1973-01-08,SXSNTF55D44Q876V,2018-12-04,621664,morgana93@serra.com,12,2,"Corso di Laurea in Fisica",triennale,"Strada Rossi 7 Piano 3",fisica@uni.it,www.fisica.uni.it,12,"Dipartimento di Studi linguistici e letterari","Borgo Ricci 140 Piano 9","+50 14 37174267",studi-linguistici-e-letterari@uni.it,www.studi-linguistici-e-letterari.uni.it,"Dott. Ludovico Marino"
83,4,Mirco,Lombardi,1973-08-28,LFSLRK89O39B500L,2020-09-02,620115,userra@esposito.com,4,1,"Corso di Laurea in Scienze naturali",triennale,"Rotonda Ferri 4 Piano 2",scienze-naturali@uni.it,www.scienze-naturali.uni.it,4,"Dipartimento di Ingegneria dell'informazione","Borgo De luca 877 Appartamento 28","+39 091 353 730",ingegneria-dellinformazione@uni.it,www.ingegneria-dellinformazione.uni.it,"Ing. Marzio Gatti"
3316,9,Rosalba,Lombardi,2000-10-29,IIOCKN12T26D306T,2018-10-11,623348,sasha17@email.it,9,1,"Corso di Laurea Magistrale in Biotecnologie industriali",magistrale,"Rotonda Tommaso 806 Appartamento 21",biotecnologie-industriali@uni.it,www.biotecnologie-industriali.uni.it,9,"Dipartimento di Scienze economiche e aziendali","Piazza Sibilla 876 Appartamento 03","+80 092 00 17 3967",scienze-economiche-e-aziendali@uni.it,www.scienze-economiche-e-aziendali.uni.it,"Selvaggia De Angelis"
4017,3,Rosaria,Lombardi,2001-03-01,LGDYII09H07A529L,2018-12-18,624049,gianleonardo47@yahoo.it,3,1,"Corso di Laurea in Biotecnologie",triennale,"Rotonda Sasha 74 Appartamento 36",biotecnologie@uni.it,www.biotecnologie.uni.it,3,"Dipartimento di Ingegneria civile, edile e ambientale","Strada Pablo 85 Appartamento 75","+54 35 36896630",ingegneria-civile-edile-e-ambientale@uni.it,www.ingegneria-civile-edile-e-ambientale.uni.it,"Olimpia D'amico"
2585,8,Soriana,Lombardi,1975-01-21,JNZWIJ11O05C966K,2018-12-12,622617,fromano@conte.net,8,1,"Corso di Laurea Magistrale in Biologia sanitaria",magistrale,"Contrada Osvaldo 497 Piano 5",biologia-sanitaria@uni.it,www.biologia-sanitaria.uni.it,8,"Dipartimento di Scienze chimiche","Strada Gatti 943 Appartamento 49","+94 833 74282438",scienze-chimiche@uni.it,www.scienze-chimiche.uni.it,"Jole Benedetti"
1009,3,Thea,Lombardi,1985-04-28,QFSQDB19P37C806Z,2021-04-19,621041,kvilla@hotmail.com,3,1,"Corso di Laurea in Biotecnologie",triennale,"Rotonda Sasha 74 Appartamento 36",biotecnologie@uni.it,www.biotecnologie.uni.it,3,"Dipartimento di Ingegneria civile, edile e ambientale","Strada Pablo 85 Appartamento 75","+54 35 36896630",ingegneria-civile-edile-e-ambientale@uni.it,www.ingegneria-civile-edile-e-ambientale.uni.it,"Olimpia D'amico"
1581,2,Bettino,Lombardo,1989-09-05,FJMVUC93J16Q659T,2021-04-17,621613,palumbo.cleopatra@libero.it,2,1,"Corso di Laurea in Biologia molecolare",triennale,"Incrocio Fabbri 3",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,2,"Dipartimento di Fisica e astronomia","Strada Barbieri 57","367 410 378",fisica-e-astronomia@uni.it,www.fisica-e-astronomia.uni.it,"Dott. Deborah De Santis"
1000,2,Clodovea,Lombardo,1994-09-30,DRUATB76D70W116U,2018-06-10,621032,sanna.ubaldo@colombo.com,2,1,"Corso di Laurea in Biologia molecolare",triennale,"Incrocio Fabbri 3",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,2,"Dipartimento di Fisica e astronomia","Strada Barbieri 57","367 410 378",fisica-e-astronomia@uni.it,www.fisica-e-astronomia.uni.it,"Dott. Deborah De Santis"
2925,4,Davide,Lombardo,1998-09-27,CHJTKT53S19M120G,2019-02-02,622957,glombardo@pellegrini.com,4,1,"Corso di Laurea in Scienze naturali",triennale,"Rotonda Ferri 4 Piano 2",scienze-naturali@uni.it,www.scienze-naturali.uni.it,4,"Dipartimento di Ingegneria dell'informazione","Borgo De luca 877 Appartamento 28","+39 091 353 730",ingegneria-dellinformazione@uni.it,www.ingegneria-dellinformazione.uni.it,"Ing. Marzio Gatti"
2995,11,Iacopo,Lombardo,1990-05-09,RSTKOE73M68A197B,2019-04-09,623027,ursula35@gmail.com,11,2,"Corso di Laurea in Astronomia",triennale,"Rotonda De Santis 61",astronomia@uni.it,www.astronomia.uni.it,11,"Dipartimento di Scienze statistiche","Contrada Valentini 577","+39 034 983 279",scienze-statistiche@uni.it,www.scienze-statistiche.uni.it,"Lauro Barone"
4213,3,Miriana,Lombardo,2001-09-15,QXDTVX19Q57I000P,2019-07-06,624245,longo.oreste@gmail.com,3,1,"Corso di Laurea in Biotecnologie",triennale,"Rotonda Sasha 74 Appartamento 36",biotecnologie@uni.it,www.biotecnologie.uni.it,3,"Dipartimento di Ingegneria civile, edile e ambientale","Strada Pablo 85 Appartamento 75","+54 35 36896630",ingegneria-civile-edile-e-ambientale@uni.it,www.ingegneria-civile-edile-e-ambientale.uni.it,"Olimpia D'amico"
3330,11,Mirko,Lombardo,1980-05-13,OTHFSZ20G05N630U,2019-05-21,623362,jcoppola@hotmail.com,11,2,"Corso di Laurea in Astronomia",triennale,"Rotonda De Santis 61",astronomia@uni.it,www.astronomia.uni.it,11,"Dipartimento di Scienze statistiche","Contrada Valentini 577","+39 034 983 279",scienze-statistiche@uni.it,www.scienze-statistiche.uni.it,"Lauro Barone"
4236,9,Pericle,Lombardo,1994-12-25,RCCVYQ32D08A407E,2018-06-17,624268,orfeo.gentile@barbieri.it,9,1,"Corso di Laurea Magistrale in Biotecnologie industriali",magistrale,"Rotonda Tommaso 806 Appartamento 21",biotecnologie-industriali@uni.it,www.biotecnologie-industriali.uni.it,9,"Dipartimento di Scienze economiche e aziendali","Piazza Sibilla 876 Appartamento 03","+80 092 00 17 3967",scienze-economiche-e-aziendali@uni.it,www.scienze-economiche-e-aziendali.uni.it,"Selvaggia De Angelis"
2247,5,Sarita,Lombardo,1978-10-26,GOYYXG97P81L372X,2019-11-25,622279,matilde88@yahoo.it,5,1,"Corso di Laurea Magistrale in Biologia evoluzionistica",magistrale,"Contrada Fiore 253",biologia-evoluzionistica@uni.it,www.biologia-evoluzionistica.uni.it,5,"Dipartimento di Matematica","Via Cosetta 5","+84 63 00392338",matematica@uni.it,www.matematica.uni.it,"Sig. Alessandro Orlando"
1081,6,Walter,Lombardo,1999-10-05,VRKMRG13Y19Y645F,2018-07-05,621113,rebecca53@yahoo.it,6,1,"Corso di Laurea Magistrale in Biologia marina",magistrale,"Via Colombo 378 Piano 9",biologia-marina@uni.it,www.biologia-marina.uni.it,6,"Dipartimento di Medicina","Rotonda Pagano 59","+15 8928 3017622",medicina@uni.it,www.medicina.uni.it,"Lisa Farina"
4793,2,Anselmo,Longo,1998-07-07,FSAHZA57O55E722Y,2020-03-06,624825,fabio00@hotmail.com,2,1,"Corso di Laurea in Biologia molecolare",triennale,"Incrocio Fabbri 3",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,2,"Dipartimento di Fisica e astronomia","Strada Barbieri 57","367 410 378",fisica-e-astronomia@uni.it,www.fisica-e-astronomia.uni.it,"Dott. Deborah De Santis"
4942,10,Elga,Longo,1976-07-26,YRVSQB51C36M003V,2020-01-07,624974,kpiras@libero.it,10,1,"Corso di Laurea Magistrale in Scienze della natura",magistrale,"Strada Negri 323",scienze-della-natura@uni.it,www.scienze-della-natura.uni.it,10,"Dipartimento di Scienze politiche, giuridiche e studi internazionali","Strada Gelsomina 295","+59 862 14592149",scienze-politiche-giuridiche-e-studi-internazionali@uni.it,www.scienze-politiche-giuridiche-e-studi-internazionali.uni.it,"Bernardo Sanna"
4817,5,Genziana,Longo,1972-05-24,YSTVLA88U90I373J,2020-07-06,624849,wlombardi@hotmail.com,5,1,"Corso di Laurea Magistrale in Biologia evoluzionistica",magistrale,"Contrada Fiore 253",biologia-evoluzionistica@uni.it,www.biologia-evoluzionistica.uni.it,5,"Dipartimento di Matematica","Via Cosetta 5","+84 63 00392338",matematica@uni.it,www.matematica.uni.it,"Sig. Alessandro Orlando"
4242,2,Ivano,Longo,1990-08-13,NXXFBL94J18P949D,2021-04-04,624274,pagano.maika@libero.it,2,1,"Corso di Laurea in Biologia molecolare",triennale,"Incrocio Fabbri 3",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,2,"Dipartimento di Fisica e astronomia","Strada Barbieri 57","367 410 378",fisica-e-astronomia@uni.it,www.fisica-e-astronomia.uni.it,"Dott. Deborah De Santis"
4147,3,Jari,Longo,1993-09-30,CBAYHQ22R54M794F,2018-09-25,624179,benedetti.miriana@martini.it,3,1,"Corso di Laurea in Biotecnologie",triennale,"Rotonda Sasha 74 Appartamento 36",biotecnologie@uni.it,www.biotecnologie.uni.it,3,"Dipartimento di Ingegneria civile, edile e ambientale","Strada Pablo 85 Appartamento 75","+54 35 36896630",ingegneria-civile-edile-e-ambientale@uni.it,www.ingegneria-civile-edile-e-ambientale.uni.it,"Olimpia D'amico"
1175,5,Lorenzo,Longo,1996-08-07,BFETAW03U36E128J,2019-08-26,621207,russo.cleros@hotmail.com,5,1,"Corso di Laurea Magistrale in Biologia evoluzionistica",magistrale,"Contrada Fiore 253",biologia-evoluzionistica@uni.it,www.biologia-evoluzionistica.uni.it,5,"Dipartimento di Matematica","Via Cosetta 5","+84 63 00392338",matematica@uni.it,www.matematica.uni.it,"Sig. Alessandro Orlando"
2117,10,Mariagiulia,Longo,1971-11-09,DANCMU35L45T756V,2019-09-22,622149,ingrid.rossetti@lombardi.it,10,1,"Corso di Laurea Magistrale in Scienze della natura",magistrale,"Strada Negri 323",scienze-della-natura@uni.it,www.scienze-della-natura.uni.it,10,"Dipartimento di Scienze politiche, giuridiche e studi internazionali","Strada Gelsomina 295","+59 862 14592149",scienze-politiche-giuridiche-e-studi-internazionali@uni.it,www.scienze-politiche-giuridiche-e-studi-internazionali.uni.it,"Bernardo Sanna"
3189,2,Vania,Longo,1998-10-30,BYZXYM81P72K853U,2021-03-14,623221,vitali.emilia@yahoo.it,2,1,"Corso di Laurea in Biologia molecolare",triennale,"Incrocio Fabbri 3",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,2,"Dipartimento di Fisica e astronomia","Strada Barbieri 57","367 410 378",fisica-e-astronomia@uni.it,www.fisica-e-astronomia.uni.it,"Dott. Deborah De Santis"
4379,6,Alessandro,Mancini,1992-10-07,FPIQOE28B46N598T,2020-02-07,624411,rebecca89@giuliani.org,6,1,"Corso di Laurea Magistrale in Biologia marina",magistrale,"Via Colombo 378 Piano 9",biologia-marina@uni.it,www.biologia-marina.uni.it,6,"Dipartimento di Medicina","Rotonda Pagano 59","+15 8928 3017622",medicina@uni.it,www.medicina.uni.it,"Lisa Farina"
4047,3,Brigitta,Mancini,1983-08-23,MTFXLD12T11U321S,2019-01-02,624079,guerra.renato@gmail.com,3,1,"Corso di Laurea in Biotecnologie",triennale,"Rotonda Sasha 74 Appartamento 36",biotecnologie@uni.it,www.biotecnologie.uni.it,3,"Dipartimento di Ingegneria civile, edile e ambientale","Strada Pablo 85 Appartamento 75","+54 35 36896630",ingegneria-civile-edile-e-ambientale@uni.it,www.ingegneria-civile-edile-e-ambientale.uni.it,"Olimpia D'amico"
4654,2,Carmelo,Mancini,2000-12-29,FWOSRZ34L10J574Z,2020-10-01,624686,ksilvestri@deluca.com,2,1,"Corso di Laurea in Biologia molecolare",triennale,"Incrocio Fabbri 3",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,2,"Dipartimento di Fisica e astronomia","Strada Barbieri 57","367 410 378",fisica-e-astronomia@uni.it,www.fisica-e-astronomia.uni.it,"Dott. Deborah De Santis"
4516,8,Cleopatra,Mancini,1993-08-21,IVELRM08M96O093I,2021-05-17,624548,eesposito@romano.it,8,1,"Corso di Laurea Magistrale in Biologia sanitaria",magistrale,"Contrada Osvaldo 497 Piano 5",biologia-sanitaria@uni.it,www.biologia-sanitaria.uni.it,8,"Dipartimento di Scienze chimiche","Strada Gatti 943 Appartamento 49","+94 833 74282438",scienze-chimiche@uni.it,www.scienze-chimiche.uni.it,"Jole Benedetti"
511,1,Guido,Mancini,1988-04-16,JVYPRZ59V19L059A,2020-02-10,620543,morgana73@yahoo.it,1,1,"Corso di Laurea in Biologia",triennale,"Contrada Galli 289 Piano 5",biologia@uni.it,www.biologia.uni.it,1,"Dipartimento di Biologia","Via Milani 8 Appartamento 02","+03 8952 1711580",biologia@uni.it,www.biologia.uni.it,"Gilda Romano"
3420,11,Joannes,Mancini,1981-02-21,NWHRHA97Q10C557L,2019-08-14,623452,russo.giacobbe@marini.it,11,2,"Corso di Laurea in Astronomia",triennale,"Rotonda De Santis 61",astronomia@uni.it,www.astronomia.uni.it,11,"Dipartimento di Scienze statistiche","Contrada Valentini 577","+39 034 983 279",scienze-statistiche@uni.it,www.scienze-statistiche.uni.it,"Lauro Barone"
3940,12,Marco,Mancini,1996-01-27,APAEVH45P35H221O,2020-03-25,623972,dbianchi@damico.com,12,2,"Corso di Laurea in Fisica",triennale,"Strada Rossi 7 Piano 3",fisica@uni.it,www.fisica.uni.it,12,"Dipartimento di Studi linguistici e letterari","Borgo Ricci 140 Piano 9","+50 14 37174267",studi-linguistici-e-letterari@uni.it,www.studi-linguistici-e-letterari.uni.it,"Dott. Ludovico Marino"
3252,2,Cristyn,Marchetti,1995-02-05,FEPPMC85A11Z353P,2018-12-12,623284,grazia.serra@hotmail.com,2,1,"Corso di Laurea in Biologia molecolare",triennale,"Incrocio Fabbri 3",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,2,"Dipartimento di Fisica e astronomia","Strada Barbieri 57","367 410 378",fisica-e-astronomia@uni.it,www.fisica-e-astronomia.uni.it,"Dott. Deborah De Santis"
3202,3,Eustachio,Marchetti,1976-01-26,BZWCIK64Z70Y904B,2019-02-22,623234,ortensia23@yahoo.com,3,1,"Corso di Laurea in Biotecnologie",triennale,"Rotonda Sasha 74 Appartamento 36",biotecnologie@uni.it,www.biotecnologie.uni.it,3,"Dipartimento di Ingegneria civile, edile e ambientale","Strada Pablo 85 Appartamento 75","+54 35 36896630",ingegneria-civile-edile-e-ambientale@uni.it,www.ingegneria-civile-edile-e-ambientale.uni.it,"Olimpia D'amico"
4689,2,Flaviana,Marchetti,1996-07-15,LCEVSP75H72Y935Q,2021-04-17,624721,mbarone@hotmail.com,2,1,"Corso di Laurea in Biologia molecolare",triennale,"Incrocio Fabbri 3",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,2,"Dipartimento di Fisica e astronomia","Strada Barbieri 57","367 410 378",fisica-e-astronomia@uni.it,www.fisica-e-astronomia.uni.it,"Dott. Deborah De Santis"
1729,2,Giacobbe,Marchetti,1982-08-20,SFYWZP10X05X242M,2018-07-24,621761,giorgio51@gmail.com,2,1,"Corso di Laurea in Biologia molecolare",triennale,"Incrocio Fabbri 3",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,2,"Dipartimento di Fisica e astronomia","Strada Barbieri 57","367 410 378",fisica-e-astronomia@uni.it,www.fisica-e-astronomia.uni.it,"Dott. Deborah De Santis"
1679,3,Marina,Marchetti,1976-03-10,FKFOBR80L25Y087H,2020-06-02,621711,clodovea08@battaglia.com,3,1,"Corso di Laurea in Biotecnologie",triennale,"Rotonda Sasha 74 Appartamento 36",biotecnologie@uni.it,www.biotecnologie.uni.it,3,"Dipartimento di Ingegneria civile, edile e ambientale","Strada Pablo 85 Appartamento 75","+54 35 36896630",ingegneria-civile-edile-e-ambientale@uni.it,www.ingegneria-civile-edile-e-ambientale.uni.it,"Olimpia D'amico"
213,12,Miriam,Marchetti,1987-10-03,OQNFRP10G17W760M,2020-08-17,620245,nicoletta.bernardi@hotmail.com,12,2,"Corso di Laurea in Fisica",triennale,"Strada Rossi 7 Piano 3",fisica@uni.it,www.fisica.uni.it,12,"Dipartimento di Studi linguistici e letterari","Borgo Ricci 140 Piano 9","+50 14 37174267",studi-linguistici-e-letterari@uni.it,www.studi-linguistici-e-letterari.uni.it,"Dott. Ludovico Marino"
4162,4,Antimo,Mariani,1996-12-16,XAAKBZ52M83M299R,2020-09-07,624194,romolo77@libero.it,4,1,"Corso di Laurea in Scienze naturali",triennale,"Rotonda Ferri 4 Piano 2",scienze-naturali@uni.it,www.scienze-naturali.uni.it,4,"Dipartimento di Ingegneria dell'informazione","Borgo De luca 877 Appartamento 28","+39 091 353 730",ingegneria-dellinformazione@uni.it,www.ingegneria-dellinformazione.uni.it,"Ing. Marzio Gatti"
3076,4,Claudia,Mariani,1982-12-19,KRKZYN65L76Y325B,2020-11-10,623108,amato.ninfa@email.it,4,1,"Corso di Laurea in Scienze naturali",triennale,"Rotonda Ferri 4 Piano 2",scienze-naturali@uni.it,www.scienze-naturali.uni.it,4,"Dipartimento di Ingegneria dell'informazione","Borgo De luca 877 Appartamento 28","+39 091 353 730",ingegneria-dellinformazione@uni.it,www.ingegneria-dellinformazione.uni.it,"Ing. Marzio Gatti"
576,7,Enrico,Mariani,1989-03-15,FBXNOM38A53Y993I,2019-12-03,620608,soriana.rizzo@russo.net,7,1,"Corso di Laurea Magistrale in Biologia molecolare",magistrale,"Strada Armando 86 Piano 9",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,7,"Dipartimento di Neuroscienze","Borgo Ubaldo 181 Appartamento 41","+32 6290 01889948",neuroscienze@uni.it,www.neuroscienze.uni.it,"Dante Lombardi"
1339,5,Marzio,Mariani,1999-04-28,GDLQBM88O92G974N,2020-03-01,621371,shaira59@ferrari.it,5,1,"Corso di Laurea Magistrale in Biologia evoluzionistica",magistrale,"Contrada Fiore 253",biologia-evoluzionistica@uni.it,www.biologia-evoluzionistica.uni.it,5,"Dipartimento di Matematica","Via Cosetta 5","+84 63 00392338",matematica@uni.it,www.matematica.uni.it,"Sig. Alessandro Orlando"
3001,7,Radames,Mariani,2001-07-29,UEDTKH62Z50Z319Y,2020-11-17,623033,vania.deluca@yahoo.it,7,1,"Corso di Laurea Magistrale in Biologia molecolare",magistrale,"Strada Armando 86 Piano 9",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,7,"Dipartimento di Neuroscienze","Borgo Ubaldo 181 Appartamento 41","+32 6290 01889948",neuroscienze@uni.it,www.neuroscienze.uni.it,"Dante Lombardi"
1231,7,Rebecca,Mariani,1981-02-08,SMFRAF68N36A499F,2020-04-01,621263,prisca89@hotmail.com,7,1,"Corso di Laurea Magistrale in Biologia molecolare",magistrale,"Strada Armando 86 Piano 9",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,7,"Dipartimento di Neuroscienze","Borgo Ubaldo 181 Appartamento 41","+32 6290 01889948",neuroscienze@uni.it,www.neuroscienze.uni.it,"Dante Lombardi"
4195,7,Santo,Mariani,1985-09-27,FJQZBD67T21O843J,2019-11-30,624227,xdangelo@basile.it,7,1,"Corso di Laurea Magistrale in Biologia molecolare",magistrale,"Strada Armando 86 Piano 9",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,7,"Dipartimento di Neuroscienze","Borgo Ubaldo 181 Appartamento 41","+32 6290 01889948",neuroscienze@uni.it,www.neuroscienze.uni.it,"Dante Lombardi"
2331,5,Sarita,Mariani,1975-06-10,CQZPZG81N87E014Y,2020-04-08,622363,wmartinelli@libero.it,5,1,"Corso di Laurea Magistrale in Biologia evoluzionistica",magistrale,"Contrada Fiore 253",biologia-evoluzionistica@uni.it,www.biologia-evoluzionistica.uni.it,5,"Dipartimento di Matematica","Via Cosetta 5","+84 63 00392338",matematica@uni.it,www.matematica.uni.it,"Sig. Alessandro Orlando"
4729,3,Danthon,Marini,1995-04-12,ZRJPOB20Q37N330Z,2020-05-04,624761,neri.palumbo@hotmail.com,3,1,"Corso di Laurea in Biotecnologie",triennale,"Rotonda Sasha 74 Appartamento 36",biotecnologie@uni.it,www.biotecnologie.uni.it,3,"Dipartimento di Ingegneria civile, edile e ambientale","Strada Pablo 85 Appartamento 75","+54 35 36896630",ingegneria-civile-edile-e-ambientale@uni.it,www.ingegneria-civile-edile-e-ambientale.uni.it,"Olimpia D'amico"
3853,11,Diamante,Marini,1998-08-25,LQNRXR54H43M268X,2018-09-12,623885,pagano.cesidia@hotmail.com,11,2,"Corso di Laurea in Astronomia",triennale,"Rotonda De Santis 61",astronomia@uni.it,www.astronomia.uni.it,11,"Dipartimento di Scienze statistiche","Contrada Valentini 577","+39 034 983 279",scienze-statistiche@uni.it,www.scienze-statistiche.uni.it,"Lauro Barone"
